Chef John's Stuffed Peppers | 4K | 1193 | 4.79104471206665 | 1 h 50 m | 1 cup uncooked long grain white rice; 2 cups water; 1 onion, diced; 1 tablespoon olive oil; 2 cups marinara sauce; 1 cup beef broth; 1 tablespoon balsamic vinegar; 1/4 teaspoon crushed red pepper flakes; 1 pound lean ground beef; 1/4 pound hot Italian pork sausage, casing removed; 1 (10 ounce) can diced tomatoes; 1/4 cup chopped fresh Italian parsley; 4 cloves garlic, minced; 2 teaspoons salt; 1 teaspoon freshly ground black pepper; 1 pinch ground cayenne pepper; 4 large green bell peppers, halved lengthwise and seeded; 1 cup finely grated Parmigiano-Reggiano cheese, plus more for topping | Preheat the oven to 375 degrees F (190 degrees C).; Bring rice and water to a boil in a saucepan over high heat. Reduce heat to medium-low, cover, and simmer until the rice is tender, and the liquid has been absorbed, 20 to 25 minutes. Set the cooked rice aside.; Cook onion and olive oil over medium heat until onion begins to soften, about 5 minutes. Transfer half of cooked onion to a large bowl and set aside.; Stir marinara sauce, beef broth, balsamic vinegar, and red pepper flakes into the skillet; cook and stir for 1 minute.; Pour sauce mixture into a 9x13-inch baking dish and set aside.; Combine ground beef, Italian sausage, diced tomatoes, Italian parsley, garlic, salt, black pepper, and cayenne pepper into bowl with reserved onions; mix well. Stir in cooked rice and Parmigiano Reggiano. Stuff green bell peppers with beef and sausage mixture.; Place stuffed green bell pepper halves in the baking dish over tomato sauce; sprinkle with remaining Parmigiano-Reggiano, cover baking dish with aluminum foil, and bake in the preheated oven for 45 minutes.; Remove aluminum foil and bake until the meat is no longer pink, the green peppers are tender and the cheese is browned on top, an addition 20 to 25 minutes. | Home; Recipes; Main Dish; Stuffed Main Dishes; Stuffed Bell Peppers
Perfect Turkey | 2K | 1240 | 4.81296300888062 | 17 h | 1 (18 pound) whole turkey, neck and giblets removed; 2 cups kosher salt; 1/2 cup butter, melted; 2 large onions, peeled and chopped; 4 carrots, peeled and chopped; 4 stalks celery, chopped; 2 sprigs fresh thyme; 1 bay leaf; 1 cup dry white wine | Rub the turkey inside and out with the kosher salt. Place the bird in a large stock pot, and cover with cold water. Place in the refrigerator, and allow the turkey to soak in the salt and water mixture 12 hours, or overnight.; Preheat oven to 350 degrees F (175 degrees C). Thoroughly rinse the turkey, and discard the brine mixture.; Brush the turkey with 1/2 the melted butter. Place breast side down on a roasting rack in a shallow roasting pan. Stuff the turkey cavity with 1 onion, 1/2 the carrots, 1/2 the celery, 1 sprig of thyme, and the bay leaf. Scatter the remaining vegetables and thyme around the bottom of the roasting pan, and cover with the white wine.; Roast uncovered 3 1/2 to 4 hours in the preheated oven, until the internal temperature of the thigh reaches 180 degrees F (85 degrees C). Carefully turn the turkey breast side up about 2/3 through the roasting time, and brush with the remaining butter. Allow the bird to stand about 30 minutes before carving. | Home; Recipes; Everyday Cooking
Slow Cooker Cilantro Lime Chicken | 4K | 1090 | 4.579665184021 | 4 h 10 m | 1 (16 ounce) jar salsa; 1 (1.25 ounce) package dry taco seasoning mix; 1 lime, juiced; 3 tablespoons chopped fresh cilantro; 3 pounds skinless, boneless chicken breast halves | Place the salsa, taco seasoning, lime juice, and cilantro into a slow cooker, and stir to combine. Add the chicken breasts, and stir to coat with the salsa mixture. Cover the cooker, set to High, and cook until the chicken is very tender, about 4 hours. If desired, set cooker to Low and cook 6 to 8 hours. Shred chicken with 2 forks to serve. | Home; Recipes; World Cuisine; Latin American; Mexican
Spinach Stuffed Chicken Breasts | 2K | 1193 | 4.50372219085693 | 1 h 25 m | 1/2 cup mayonnaise; 1 (10 ounce) package frozen chopped spinach, thawed and drained; 1/2 cup crumbled feta cheese; 2 cloves garlic, chopped; 4 skinless, boneless chicken breasts; 4 slices bacon | Preheat oven to 375 degrees F (190 degrees C).; In a medium bowl, mix mayonnaise, spinach, feta cheese, and garlic until well blended. Set aside.; Carefully butterfly chicken breasts, making sure not to cut all the way through. Spoon spinach mixture into chicken breasts. Wrap each with a piece of bacon, and secure with a toothpick. Place in shallow baking dish. Cover.; Bake in the preheated oven for 1 hour, or until chicken is no longer pink in the center and the juices run clear. An instant-read thermometer inserted into the center should read at least 165 degrees F (74 degrees C). | Home; Recipes; Meat and Poultry; Chicken; Chicken Breasts
Chef John's Stuffed Peppers | 4K | 1193 | 4.79104471206665 | 1 h 50 m | 1 cup uncooked long grain white rice; 2 cups water; 1 onion, diced; 1 tablespoon olive oil; 2 cups marinara sauce; 1 cup beef broth; 1 tablespoon balsamic vinegar; 1/4 teaspoon crushed red pepper flakes; 1 pound lean ground beef; 1/4 pound hot Italian pork sausage, casing removed; 1 (10 ounce) can diced tomatoes; 1/4 cup chopped fresh Italian parsley; 4 cloves garlic, minced; 2 teaspoons salt; 1 teaspoon freshly ground black pepper; 1 pinch ground cayenne pepper; 4 large green bell peppers, halved lengthwise and seeded; 1 cup finely grated Parmigiano-Reggiano cheese, plus more for topping | Preheat the oven to 375 degrees F (190 degrees C).; Bring rice and water to a boil in a saucepan over high heat. Reduce heat to medium-low, cover, and simmer until the rice is tender, and the liquid has been absorbed, 20 to 25 minutes. Set the cooked rice aside.; Cook onion and olive oil over medium heat until onion begins to soften, about 5 minutes. Transfer half of cooked onion to a large bowl and set aside.; Stir marinara sauce, beef broth, balsamic vinegar, and red pepper flakes into the skillet; cook and stir for 1 minute.; Pour sauce mixture into a 9x13-inch baking dish and set aside.; Combine ground beef, Italian sausage, diced tomatoes, Italian parsley, garlic, salt, black pepper, and cayenne pepper into bowl with reserved onions; mix well. Stir in cooked rice and Parmigiano Reggiano. Stuff green bell peppers with beef and sausage mixture.; Place stuffed green bell pepper halves in the baking dish over tomato sauce; sprinkle with remaining Parmigiano-Reggiano, cover baking dish with aluminum foil, and bake in the preheated oven for 45 minutes.; Remove aluminum foil and bake until the meat is no longer pink, the green peppers are tender and the cheese is browned on top, an addition 20 to 25 minutes. | Home; Recipes; Main Dish; Stuffed Main Dishes; Stuffed Bell Peppers
Simple BBQ Ribs | 3K | 1166 | 4.79153680801392 | 2 h | 2 1/2 pounds country style pork ribs; 1 tablespoon garlic powder; 1 teaspoon ground black pepper; 2 tablespoons salt; 1 cup barbeque sauce | Place ribs in a large pot with enough water to cover. Season with garlic powder, black pepper and salt. Bring water to a boil, and cook ribs until tender.; Preheat oven to 325 degrees F (165 degrees C).; Remove ribs from pot, and place them in a 9x13 inch baking dish. Pour barbeque sauce over ribs. Cover dish with aluminum foil, and bake in the preheated oven for 1 to 1 1/2 hours, or until internal temperature of pork has reached 160 degrees F (70 degrees C). | Home; Recipes; Meat and Poultry; Pork; Ribs; Country-Style Ribs
Alaska Salmon Bake with Pecan Crunch Coating | 2K | 1158 | 4.57347440719604 | 30 m | 3 tablespoons Dijon mustard; 3 tablespoons butter, melted; 5 teaspoons honey; 1/2 cup fresh bread crumbs; 1/2 cup finely chopped pecans; 3 teaspoons chopped fresh parsley; 6 (4 ounce) fillets salmon; salt and pepper to taste; 6 lemon wedges | Preheat the oven to 400 degrees F (200 degrees C). In a small bowl, mix together the mustard, butter, and honey. In another bowl, mix together the bread crumbs, pecans, and parsley.; Season each salmon fillet with salt and pepper. Place on a lightly greased baking sheet. Brush with mustard-honey mixture. Cover the top of each fillet with bread crumb mixture.; Bake for 10 minutes per inch of thickness, measured at thickest part, or until salmon just flakes when tested with a fork. Serve garnished with lemon wedges. | Home; Recipes; Seafood; Fish; Salmon
Penne with Spicy Vodka Tomato Cream Sauce | 2K | 1067 | 4.66181135177612 | 25 m | 1 pound uncooked penne pasta; 1/4 cup extra virgin olive oil; 4 cloves garlic, minced; 1/2 teaspoon crushed red pepper flakes; 1 (28 ounce) can crushed tomatoes; 3/4 teaspoon salt; 2 tablespoons vodka; 1/2 cup heavy whipping cream; 1/4 cup chopped fresh parsley; 2 (3.5 ounce) links sweet Italian sausage | Bring a large pot of lightly salted water to a boil. Add pasta and cook for 8 to 10 minutes or until al dente; drain.; In large skillet, heat oil over moderate heat. Remove casing from sausage and add to skillet. Cook, breaking up the meat, until brown. Add garlic and red pepper and cook, stirring until garlic is golden brown.; Add tomatoes and salt; bring to boil. Reduce heat and simmer 15 minutes.; Add vodka and cream and bring to boil. Reduce heat to low and add pasta, toss for 1 minute. Stir in fresh parsley and serve! | Home; Recipes; Pasta and Noodles; Pasta by Shape
Slow Cooker Turkey Breast | 3K | 1215 | 4.54772567749023 | 8 h 10 m | 1 (6 pound) bone-in turkey breast; 1 (1 ounce) envelope dry onion soup mix | Rinse the turkey breast and pat dry. Cut off any excess skin, but leave the skin covering the breast. Rub onion soup mix all over outside of the turkey and under the skin. Place in a slow cooker. Cover, and cook on High for 1 hour, then set to Low, and cook for 7 hours. | Home; Recipes; Everyday Cooking
Cottage Cheese Chicken Enchiladas | 2K | 1156 | 4.5909686088562 | 1 h | 1 tablespoon vegetable oil; 2 skinless, boneless chicken breast halves - boiled and shredded; 1/2 cup chopped onion; 1 (7 ounce) can chopped green chile peppers; 1 (1 ounce) package taco seasoning mix; 1/2 cup sour cream; 2 cups cottage cheese; 1 teaspoon salt; 1 pinch ground black pepper; 12 (6 inch) corn tortillas; 2 cups shredded Monterey Jack cheese; 1 (10 ounce) can red enchilada sauce | To Make Meat Mixture: Heat oil in medium skillet over medium high heat. Add chicken, onion and green chile peppers and saute until browned, then add taco seasoning and prepare meat mixture according to package directions.; To Make Cheese Mixture: In a medium bowl mix sour cream with cottage cheese and season with salt and pepper; stir until well blended.; Preheat oven to 350 degrees F (175 degrees C).; To Assemble Enchiladas: Heat tortillas until soft. In each tortilla place a spoonful of meat mixture, a spoonful of cheese mixture and a bit of shredded cheese. Roll tortillas and place in a lightly greased 9x13 inch baking dish. Top with any remaining meat and cheese mixture, enchilada sauce and remaining shredded cheese.; Bake at 350 degrees F (175 degrees C) for 30 minutes or until cheese is melted and bubbly. | Home; Recipes; World Cuisine; Latin American; Mexican
Marinated Flank Steak | 2K | 1049 | 4.62838268280029 | 6 h 25 m | 1/2 cup vegetable oil; 1/3 cup soy sauce; 1/4 cup red wine vinegar; 2 tablespoons fresh lemon juice; 1 1/2 tablespoons Worcestershire sauce; 1 tablespoon Dijon mustard; 2 cloves garlic, minced; 1/2 teaspoon ground black pepper; 1 1/2 pounds flank steak | In a medium bowl, mix the oil, soy sauce, vinegar, lemon juice, Worcestershire sauce, mustard, garlic, and ground black pepper. Place meat in a shallow glass dish. Pour marinade over the steak, turning meat to coat thoroughly. Cover, and refrigerate for 6 hours.; Preheat grill for medium-high heat.; Oil the grill grate. Place steaks on the grill, and discard the marinade. Grill meat for 5 minutes per side, or to desired doneness. | Home; Recipes; World Cuisine; Latin American; Mexican
Sausage Pasta | 3K | 1120 | 4.52478504180908 | 45 m | 3/4 pound pasta; 1 tablespoon olive oil; 1 pound spicy Italian sausage; 1 onion, chopped; 4 cloves garlic, minced; 1 (14.5 ounce) can chicken broth; 1 teaspoon dried basil; 1 (14.5 ounce) can diced tomatoes; 1 (10 ounce) package frozen chopped spinach; 1/2 cup grated Parmesan cheese | Bring a large pot of lightly salted water to a boil. Add pasta and cook for 8 to 10 minutes or until al dente; drain and reserve.; In a large skillet, heat oil and sausage; cook through until no longer pink. During the last 5 minutes of cooking, add onion and garlic to skillet. Add broth, basil and tomatoes with liquid.; Cook over medium heat for 5 minutes to slightly reduce. Add chopped spinach; cover skillet and simmer on reduced heat until spinach is tender.; Add pasta to skillet and mix together. Sprinkle with cheese and serve immediately. | Home; Recipes; Main Dish; Pasta
Italian Sausage, Peppers, and Onions | 3K | 1068 | 4.70311450958252 | 40 m | 6 (4 ounce) links sweet Italian sausage; 2 tablespoons butter; 1 yellow onion, sliced; 1/2 red onion, sliced; 4 cloves garlic, minced; 1 large red bell pepper, sliced; 1 green bell pepper, sliced; 1 teaspoon dried basil; 1 teaspoon dried oregano; 1/4 cup white wine | Place the sausage in a large skillet over medium heat, and brown on all sides. Remove from skillet, and slice.; Melt butter in the skillet. Stir in the yellow onion, red onion, and garlic, and cook 2 to 3 minutes. Mix in red bell pepper and green bell pepper. Season with basil, and oregano. Stir in white wine. Continue to cook and stir until peppers and onions are tender.; Return sausage slices to skillet with the vegetables. Reduce heat to low, cover, and simmer 15 minutes, or until sausage is heated through. | Home; Recipes; World Cuisine; European; Italian
Grilled Marinated Shrimp | 2K | 1121 | 4.81254148483276 | 2 h 40 m | 1 cup olive oil; 1/4 cup chopped fresh parsley; 1 lemon, juiced; 2 tablespoons hot pepper sauce; 3 cloves garlic, minced; 1 tablespoon tomato paste; 2 teaspoons dried oregano; 1 teaspoon salt; 1 teaspoon ground black pepper; 2 pounds large shrimp, peeled and deveined with tails attached; skewers | In a mixing bowl, mix together olive oil, parsley, lemon juice, hot sauce, garlic, tomato paste, oregano, salt, and black pepper. Reserve a small amount for basting later. Pour remaining marinade into a large resealable plastic bag with shrimp. Seal, and marinate in the refrigerator for 2 hours.; Preheat grill for medium-low heat. Thread shrimp onto skewers, piercing once near the tail and once near the head. Discard marinade.; Lightly oil grill grate. Cook shrimp for 5 minutes per side, or until opaque, basting frequently with reserved marinade. | Home; Recipes; Appetizers and Snacks; Spicy
Curry Stand Chicken Tikka Masala Sauce | 3K | 1065 | 4.90841245651245 | 1 h 20 m | 2 tablespoons ghee (clarified butter); 1 onion, finely chopped; 4 cloves garlic, minced; 1 tablespoon ground cumin; 1 teaspoon salt; 1 teaspoon ground ginger; 1 teaspoon cayenne pepper; 1/2 teaspoon ground cinnamon; 1/4 teaspoon ground turmeric; 1 (14 ounce) can tomato sauce; 1 cup heavy whipping cream; 2 teaspoons paprika; 1 tablespoon white sugar; 1 tablespoon vegetable oil; 4 skinless, boneless chicken breast halves, cut into bite-size pieces; 1/2 teaspoon curry powder; 1/2 teaspoon salt, or to taste (optional); 1 teaspoon white sugar, or to taste (optional) | Heat ghee in a large skillet over medium heat and cook and stir onion until translucent, about 5 minutes. Stir in garlic; cook and stir just until fragrant, about 1 minute. Stir cumin, 1 teaspoon salt, ginger, cayenne pepper, cinnamon, and turmeric into the onion mixture; fry until fragrant, about 2 minutes.; Stir tomato sauce into the onion and spice mixture, bring to a boil, and reduce heat to low. Simmer sauce for 10 minutes, then mix in cream, paprika, and 1 tablespoon sugar. Bring sauce back to a simmer and cook, stirring often, until sauce is thickened, 10 to 15 minutes.; Heat vegetable oil in a separate skillet over medium heat. Stir chicken into the hot oil, sprinkle with curry powder, and sear chicken until lightly browned but still pink inside, about 3 minutes; stir often. Transfer chicken and any pan juices into the sauce. Simmer chicken in sauce until no longer pink, about 30 minutes; adjust salt and sugar to taste. | Home; Recipes; World Cuisine; Asian; Indian
Slow-Cooker Corned Beef and Cabbage | 4K | 1119 | 4.60163688659668 | 9 h 15 m | 4 large carrots, peeled and cut into matchstick pieces; 10 baby red potatoes, quartered; 1 onion, peeled and cut into bite-sized pieces; 4 cups water; 1 (4 pound) corned beef brisket with spice packet; 6 ounces beer; 1/2 head cabbage, coarsely chopped | Place the carrots, potatoes, and onion into the bottom of a slow cooker, pour in the water, and place the brisket on top of the vegetables. Pour the beer over the brisket. Sprinkle on the spices from the packet, cover, and set the cooker on High.; Cook the brisket for about 8 hours. An hour before serving, stir in the cabbage and cook for 1 more hour. | Home; Recipes; Everyday Cooking
Vegetarian Korma | 2K | 980 | 4.56280374526978 | 55 m | 1 1/2 tablespoons vegetable oil; 1 small onion, diced; 1 teaspoon minced fresh ginger root; 4 cloves garlic, minced; 2 potatoes, cubed; 4 carrots, cubed; 1 fresh jalapeno pepper, seeded and sliced; 3 tablespoons ground unsalted cashews; 1 (4 ounce) can tomato sauce; 2 teaspoons salt; 1 1/2 tablespoons curry powder; 1 cup frozen green peas; 1/2 green bell pepper, chopped; 1/2 red bell pepper, chopped; 1 cup heavy cream; 1 bunch fresh cilantro for garnish | Heat the oil in a skillet over medium heat. Stir in the onion, and cook until tender. Mix in ginger and garlic, and continue cooking 1 minute. Mix potatoes, carrots, jalapeno, cashews, and tomato sauce. Season with salt and curry powder. Cook and stir 10 minutes, or until potatoes are tender.; Stir peas, green bell pepper, red bell pepper, and cream into the skillet. Reduce heat to low, cover, and simmer 10 minutes. Garnish with cilantro to serve. | Home; Recipes; World Cuisine; Asian; Indian
