Coconut Cream Pie II | 22 | 9 | 3.92307686805725 | 7 h | 1 1/2 cups vanilla wafer crumbs; 1/3 cup butter, melted; 1 (.25 ounce) package unflavored gelatin; 1/3 cup cold milk; 3 egg yolks; 2/3 cup white sugar; 1 cup hot milk; 1/2 teaspoon almond extract; 3 egg whites; 1 cup heavy cream, whipped; 1 1/2 cups fresh shredded coconut; 1 tablespoon fresh shredded coconut | Preheat oven to 350 degrees F (175 degrees C).; In a medium bowl, mix together wafer crumbs and melted butter. Press mixture firmly into bottom and sides of a 9-inch pie pan. Bake in preheated oven for 7 minutes. Remove and allow to cool.; Dissolve gelatin in cold milk and set aside to soften.; Beat egg yolks and sugar together, then slowly pour in hot milk while whisking constantly. Cook over medium heat, stirring constantly, until mixture coats a spoon. Remove from heat, then stir in gelatin, followed by almond extract. Chill.; Beat egg whites until stiff. Fold egg whites, whipped cream, and coconut into chilled custard. Pour into pie shell, and sprinkle with additional coconut. Chill 6 hours or overnight before serving. | Home; Recipes; Desserts; Pies; No-Bake Pies; Chiffon Pie
Frosted Banana Bars | 914 | 740 | 4.71459436416626 | 40 m | 1/2 cup butter, softened; 1 1/2 cups white sugar; 2 eggs; 1 cup sour cream; 1 teaspoon vanilla extract; 2 cups all-purpose flour; 1 teaspoon baking soda; 1/4 teaspoon salt; 1 cup mashed ripe bananas; 1 (16 ounce) container cream cheese frosting | Preheat oven to 350 degrees F (175 degrees C). Grease a 10x15 inch jellyroll pan.; In a large bowl, cream together the butter and sugar until smooth. Beat in the eggs, one at a time, then stir in the sour cream and vanilla. Combine the flour, baking soda and salt; stir into the batter. Finally, mix in the mashed banana. Spread evenly into the prepared pan.; Bake for 20 to 25 minutes in the preheated oven, until a toothpick inserted into the center comes out clean. Allow bars to cool completely before frosting with the cream cheese frosting. | Home; Recipes; Desserts; Fruit Desserts; Banana Desserts
Hasty Chocolate Pudding | 1K | 770 | 4.52573919296265 | 15 m | 1/2 cup white sugar; 1/3 cup unsweetened cocoa powder; 3 tablespoons cornstarch; 2 cups milk; 2 teaspoons vanilla extract | In a microwave-safe bowl, whisk together the sugar, cocoa and cornstarch. Whisk in milk a little at a time so the mixture does not have any dry lumps.; Place in the microwave, and cook for 3 minutes on high. Stir, then cook at 1 minute intervals, stirring between cooking times for 2 to 4 minutes, or until shiny and thick. Stir in vanilla.; Place a piece of plastic wrap directly on the surface of the pudding to prevent a skin from forming, and chill in the refrigerator. Serve cold. | Home; Recipes; Desserts; Custards and Puddings; Chocolate Pudding
Pumpkin Cake III | 1K | 736 | 4.75938177108765 | 1 h | 2 cups white sugar; 1 1/4 cups vegetable oil; 1 teaspoon vanilla extract; 2 cups canned pumpkin; 4 eggs; 2 cups all-purpose flour; 3 teaspoons baking powder; 2 teaspoons baking soda; 1/4 teaspoon salt; 2 teaspoons ground cinnamon; 1 cup chopped walnuts (optional) | Preheat oven to 350 degrees F (175 degrees C). Grease and flour a 12x18 inch pan. Sift together the flour, baking powder, baking soda, salt and cinnamon. Set aside.; In a large bowl combine sugar and oil. Blend in vanilla and pumpkin, then beat in eggs one at a time. Gradually beat in flour mixture. Stir in nuts. Spread batter into prepared 12x18 inch pan.; Bake in the preheated oven for 30 minutes, or until a toothpick inserted into the center of the cake comes out clean. Allow to cool. | Home; Recipes; Desserts; Cakes; Spice Cake
Molasses Cookies | 1K | 730 | 4.60444450378418 | 1 h 20 m | 3/4 cup margarine, melted; 1 cup white sugar; 1 egg; 1/4 cup molasses; 2 cups all-purpose flour; 2 teaspoons baking soda; 1/2 teaspoon salt; 1 teaspoon ground cinnamon; 1/2 teaspoon ground cloves; 1/2 teaspoon ground ginger; 1/2 cup white sugar | In a medium bowl, mix together the melted margarine, 1 cup sugar, and egg until smooth. Stir in the molasses. Combine the flour, baking soda, salt, cinnamon, cloves, and ginger; blend into the molasses mixture. Cover, and chill dough for 1 hour.; Preheat oven to 375 degrees F (190 degrees C). Roll dough into walnut sized balls, and roll them in the remaining white sugar. Place cookies 2 inches apart onto ungreased baking sheets.; Bake for 8 to 10 minutes in the preheated oven, until tops are cracked. Cool on wire racks. | Home; Recipes; Desserts; Cookies; Spice Cookies
Heavenly White Cake | 1K | 755 | 4.19243621826172 | 2 h | 2 3/4 cups sifted cake flour; 4 teaspoons baking powder; 3/4 teaspoon salt; 4 egg whites; 1 1/2 cups white sugar; 3/4 cup butter; 1 cup milk; 1 teaspoon vanilla extract; 1 teaspoon almond extract | Measure sifted cake flour, baking powder, and salt; sift together three times.; In a mixing bowl, beat egg whites until foamy. Add 1/2 cup sugar gradually, and continue beating only until meringue will hold up in soft peaks.; Beat butter until smooth. Gradually add remaining 1 cup sugar, and cream together until light and fluffy. Add sifted ingredients alternately with milk a small amount at a time, beating after each addition until smooth. Mix in flavorings. Add meringue, and mix thoroughly into batter. Spread batter in a 15 x 10 x 1 inch pan which has been lined on the bottom with parchment paper.; Bake at 350 degrees F (175 degrees C) for 30 to 35 minutes. Cool cake in pan 10 minutes, then remove from pan and transfer to a wire rack to finish cooling. This cake may also be baked in two 9 inch round pans for 30 to 35 minutes, or in three 8 inch round pans for 25 to 30 minutes. | Home; Recipes; Desserts; Cakes; White Cake
Coconut Poke Cake | 2K | 766 | 4.62933921813965 | 2 h | 1 (18.25 ounce) package white cake mix; 1 (14 ounce) can cream of coconut; 1 (14 ounce) can sweetened condensed milk; 1 (16 ounce) package frozen whipped topping, thawed; 1 (8 ounce) package flaked coconut | Prepare and bake white cake mix according to package directions. Remove cake from oven. While still hot, using a utility fork, poke holes all over the top of the cake.; Mix cream of coconut and sweetened condensed milk together. Pour over the top of the still hot cake. Let cake cool completely then frost with the whipped topping and top with the flaked coconut. Keep cake refrigerated. | Home; Recipes; Desserts; Cakes; Poke Cake
White Chocolate Macadamia Nut Cookies III | 1K | 685 | 4.49045991897583 | 45 m | 1 cup butter, softened; 3/4 cup packed light brown sugar; 1/2 cup white sugar; 2 eggs; 1/2 teaspoon vanilla extract; 1/2 teaspoon almond extract; 2 1/2 cups all-purpose flour; 1 teaspoon baking soda; 1/2 teaspoon salt; 1 cup coarsely chopped macadamia nuts; 1 cup coarsely chopped white chocolate | Preheat oven to 350 degrees F (175 degrees C).; In a large bowl, cream together the butter, brown sugar, and white sugar until smooth. Beat in the eggs, one at a time, then stir in the vanilla and almond extracts. Combine the flour, baking soda, and salt; gradually stir into the creamed mixture. Mix in the macadamia nuts and white chocolate. Drop dough by teaspoonfuls onto ungreased cookie sheets.; Bake for 10 minutes in the preheated oven, or until golden brown. | Home; Recipes; Desserts; Cookies; Nut Cookies; Macadamia Nut
Snickerdoodles I | 1K | 714 | 4.67909622192383 | 30 m | 1 cup shortening; 1 1/2 cups white sugar; 2 eggs; 2 3/4 cups all-purpose flour; 1 teaspoon baking soda; 2 teaspoons cream of tartar; 1/2 teaspoon salt; 2 tablespoons white sugar; 2 teaspoons ground cinnamon | Preheat oven to 375 degrees F (190 degrees C).; In a medium bowl, cream together the shortening and 1 1/2 cups sugar. Stir in the eggs. Sift together the flour, baking soda, cream of tartar, and salt; stir into the creamed mixture until well blended. In a small bowl, stir together the 2 tablespoons of sugar, and the cinnamon. Roll dough into walnut sized balls, then roll the balls in the cinnamon-sugar. Place them onto an unprepared cookie sheet, two inches apart.; Bake for 8 to 10 minutes in the preheated oven. Edges should be slightly brown. Remove from sheets to cool on wire racks. | Home; Recipes; Desserts; Cookies; Sugar Cookies
Pumpkin Ginger Cupcakes | 1K | 675 | 4.84126996994019 | 1 h 30 m | 2 cups all-purpose flour; 1 (3.4 ounce) package instant butterscotch pudding mix; 2 teaspoons baking soda; 1/4 teaspoon salt; 1 tablespoon ground cinnamon; 1/2 teaspoon ground ginger; 1/2 teaspoon ground allspice; 1/4 teaspoon ground cloves; 1/3 cup finely chopped crystallized ginger; 1 cup butter, room temperature; 1 cup white sugar; 1 cup packed brown sugar; 4 eggs, room temperature; 1 teaspoon vanilla extract; 1 (15 ounce) can pumpkin puree | Preheat an oven to 350 degrees F (175 degrees C). Grease 24 muffin cups, or line with paper muffin liners. Whisk together the flour, pudding mix, baking soda, salt, cinnamon, ground ginger, allspice, cloves, and crystallized ginger in a bowl; set aside.; Beat the butter, white sugar, and brown sugar with an electric mixer in a large bowl until light and fluffy. The mixture should be noticeably lighter in color. Add the eggs one at a time, allowing each egg to blend into the butter mixture before adding the next. Beat in the vanilla and pumpkin puree with the last egg. Stir in the flour mixture, mixing until just incorporated. Pour the batter into the prepared muffin cups.; Bake in the preheated oven until golden and the tops spring back when lightly pressed, about 20 minutes. Cool in the pans for 10 minutes before removing to cool completely on a wire rack. | Home; Recipes; Desserts; Cakes; Pumpkin Cake
Chewy Peanut Butter Brownies | 1K | 720 | 4.40816307067871 | 40 m | 1/2 cup peanut butter; 1/3 cup margarine, softened; 2/3 cup white sugar; 1/2 cup packed brown sugar; 2 egg; 1/2 teaspoon vanilla extract; 1 cup all-purpose flour; 1 teaspoon baking powder; 1/4 teaspoon salt | Preheat oven to 350 degrees F (175 degrees C ). Grease a 9x9 inch baking pan.; In a medium bowl, cream together peanut butter and margarine. Gradually blend in the brown sugar, white sugar, eggs, and vanilla; mix until fluffy. Combine flour, baking powder, and salt; stir into the peanut butter mixture until well blended.; Bake for 30 to 35 minutes in preheated oven, or until the top springs back when touched. Cool, and cut into 16 squares. | Home; Recipes; Desserts; Cookies; Brownies
Best Ever Blueberry Cobbler | 1K | 690 | 4.50113391876221 | 1 h | 3 cups fresh blueberries; 3 tablespoons white sugar; 1/3 cup orange juice; 2/3 cup all-purpose flour; 1/4 teaspoon baking powder; 1 pinch salt; 1/2 cup butter, softened; 1/2 cup white sugar; 1 egg; 1/2 teaspoon vanilla extract | Preheat oven to 375 degrees F (190 degrees C).; In an 8 inch square baking dish, mix blueberries, 3 tablespoons sugar, and orange juice. Set aside. In a small bowl, thoroughly mix flour, baking powder, and salt. Set aside.; In a medium bowl, cream butter and 1/2 cup sugar until light and fluffy. Beat in egg and vanilla extract. Gradually add flour mixture, stirring just until ingredients are combined. Drop batter by rounded tablespoons over blueberry mixture. Try to cover as much of filling as possible.; Bake in preheated oven for 35 to 40 minutes, until topping is golden brown and filling is bubbling. | Home; Recipes; Desserts; Fruit Desserts; Blueberry Desserts
Apple Oatmeal Crisp | 1K | 716 | 4.54846048355103 | 1 h | 1 cup brown sugar; 1 cup rolled oats; 1 cup all-purpose flour; 1/2 cup butter, melted; 3 cups apples - peeled, cored and chopped; 1/2 cup white sugar; 2 teaspoons ground cinnamon | Preheat oven to 350 degrees F (175 degrees C). Lightly grease an 8-inch square pan.; In a large bowl, combine brown sugar, oats, flour and butter. Mix until crumbly. Place half of crumb mixture in pan. Spread the apples evenly over crumb mixture. Sprinkle with sugar and cinnamon and top with remaining crumb mixture.; Bake in the preheated oven for 40 to 45 minutes, or until golden brown. | Home; Recipes; Desserts; Fruit Desserts; Apple Desserts
Garbanzo Bean Chocolate Cake (Gluten Free!) | 942 | 731 | 4.60571432113647 | 1 h 10 m | 1 1/2 cups semisweet chocolate chips; 1 (19 ounce) can garbanzo beans, rinsed and drained; 4 eggs; 3/4 cup white sugar; 1/2 teaspoon baking powder; 1 tablespoon confectioners' sugar for dusting | Preheat the oven to 350 degrees F (175 degrees C). Grease a 9-inch round cake pan.; Place the chocolate chips into a microwave-safe bowl. Cook in the microwave for about 2 minutes, stirring every 20 seconds after the first minute, until chocolate is melted and smooth. If you have a powerful microwave, reduce the power to 50 percent.; Combine the beans and eggs in the bowl of a food processor. Process until smooth. Add the sugar and the baking powder, and pulse to blend. Pour in the melted chocolate and blend until smooth, scraping down the corners to make sure chocolate is completely mixed. Transfer the batter to the prepared cake pan.; Bake for 40 minutes in the preheated oven, or until a knife inserted into the center of the cake comes out clean. Cool in the pan on a wire rack for 10 to 15 minutes before inverting onto a serving plate. Dust with confectioners' sugar just before serving. | Home; Recipes; Desserts; Chocolate
A-Number-1 Banana Cake | 1K | 741 | 4.71809720993042 | 1 h | 2 1/2 cups all-purpose flour; 1 tablespoon baking soda; 1 pinch salt; 1/2 cup unsalted butter; 1 cup white sugar; 3/4 cup light brown sugar; 2 eggs; 4 ripe bananas, mashed; 2/3 cup buttermilk; 1/2 cup chopped walnuts | Preheat oven to 350 degrees F (175 degrees C). Grease and flour 2 - 8 inch round pans. In a small bowl, whisk together flour, baking soda and salt; set aside.; In a large bowl, cream butter, white sugar and brown sugar until light and fluffy. Beat in eggs, one at a time. Mix in the bananas. Add flour mixture alternately with the buttermilk to the creamed mixture. Stir in chopped walnuts. Pour batter into the prepared pans.; Bake in the preheated oven for 30 minutes. Remove from oven, and place on a damp tea towel to cool. | Home; Recipes; Desserts; Fruit Desserts; Banana Desserts
Pineapple Upside-Down Cake VII | 1K | 700 | 4.68844795227051 | 1 h 5 m | 1/2 cup butter; 1 1/2 cups brown sugar; 1 (20 ounce) can sliced pineapple; 10 maraschino cherries; 1 (18.25 ounce) package white cake mix | Melt the butter over medium high heat in the iron skillet. Remove from the heat and sprinkle the brown sugar evenly to cover the butter. Next, arrange pineapple rings around the bottom of the pan, one layer deep. Place a maraschino cherry into the center of each pineapple ring. Prepare the cake mix as directed by the manufacturer, substitute some of the pineapple juice for some of the liquid in the directions. Pour the batter over the pineapple layer.; Bake as directed by the cake mix directions. Cool for 10 minutes, then carefully turn out onto a plate. Do not let the cake cool too much or it will be stuck to the pan. | Home; Recipes; Desserts; Fruit Desserts; Cherry Desserts
Cake Mix Cookies VIII | 892 | 727 | 4.5841121673584 | 25 m | 1 (18.25 ounce) package chocolate cake mix; 1/2 cup butter, softened; 2 eggs; 1 cup semisweet chocolate chips | Preheat oven to 350 degrees F (175 degrees C).; In a medium bowl, stir together the cake mix, butter and eggs until smooth and well blended. Mix in the chocolate chips. Drop by spoonfuls onto ungreased baking sheets.; Bake for 8 to 10 minutes in the preheated oven. Allow cookies to cool on baking sheet for 5 minutes before removing to a wire rack to cool completely. | Home; Recipes; Desserts; Cookies; Chocolate Chip Cookies
Apple Crumb Pie | 1K | 681 | 4.70035266876221 | 3 h 20 m | 1 (9 inch) pie shell; 6 cups thinly sliced apples; 1 tablespoon lemon juice (optional); 3/4 cup white sugar; 2 tablespoons all-purpose flour; 1/2 teaspoon ground cinnamon; 1/8 teaspoon ground nutmeg; 1/2 cup raisins (optional); 1/2 cup chopped walnuts (optional); 1/2 cup all-purpose flour; 1/2 cup packed brown sugar; 3 tablespoons butter | Preheat oven to 375 degrees F (190 degrees C).; Place sliced apples in a large bowl; sprinkle with lemon juice, if desired. In a small bowl, mix together white sugar, 2 tablespoons flour, cinnamon, and nutmeg. Sprinkle mixture over apples and toss until apple slices are evenly coated. Stir in raisins and walnuts (optional). Transfer mixture into pastry shell.; In a small bowl ,mix together 1/2 cup flour and brown sugar. Cut in butter or margarine until mixture is crumbly. Sprinkle mixture over apple filling. Cover top loosely with aluminum foil.; Bake in preheated oven for 25 minutes. Remove foil and bake an additional 25 to 30 minutes, until top is golden brown and filling is bubbly. Cool on a wire rack. | Home; Recipes; Desserts; Pies; Fruit Pies
Buckeye Balls II | 1K | 643 | 4.58343172073364 | 1 h 25 m | 1 1/2 cups creamy peanut butter; 1/2 cup butter, softened; 1 teaspoon vanilla extract; 4 cups sifted confectioners' sugar; 6 ounces semi-sweet chocolate chips; 2 tablespoons shortening | Line a baking sheet with waxed paper; set aside.; In a medium bowl, mix peanut butter, butter, vanilla, and confectioners' sugar with hands to form a smooth stiff dough. Shape into balls using 2 teaspoons of dough for each ball. Place on prepared pan, and refrigerate.; Melt shortening and chocolate together in a metal bowl over a pan of lightly simmering water. Stir occasionally until smooth, and remove from heat.; Remove balls from refrigerator. Insert a wooden toothpick into a ball, and dip into melted chocolate. Return to wax paper, chocolate side down, and remove toothpick. Repeat with remaining balls. Refrigerate for 30 minutes to set. | Home; Recipes; Desserts; Cookies; International Cookies; American Cookies
Caramel Shortbread Squares | 1K | 684 | 4.46381950378418 | 35 m | 2/3 cup butter, softened; 1/4 cup white sugar; 1 1/4 cups all-purpose flour; 1/2 cup butter; 1/2 cup packed light brown sugar; 2 tablespoons light corn syrup; 1/2 cup sweetened condensed milk; 1 1/4 cups milk chocolate chips | Preheat oven to 350 degrees F (175 C).; In a medium bowl, mix together 2/3 cup butter, white sugar, and flour until evenly crumbly. Press into a 9 inch square baking pan. Bake for 20 minutes.; In a 2 quart saucepan, combine 1/2 cup butter, brown sugar, corn syrup, and sweetened condensed milk. Bring to a boil. Continue to boil for 5 minutes. Remove from heat and beat vigorously with a wooden spoon for about 3 minutes. Pour over baked crust (warm or cool). Cool until it begins to firm.; Place chocolate in a microwave-safe bowl. Heat for 1 minute, then stir and continue to heat and stir at 20 second intervals until chocolate is melted and smooth. Pour chocolate over the caramel layer and spread evenly to cover completely. Chill. Cut into 1 inch squares. These need to be small because they are so rich. | Home; Recipes; Desserts; Cookies; Butter Cookies; Shortbread Cookies
Caramel Filled Chocolate Cookies | 948 | 667 | 4.64600706100464 | 3 h | 1 cup butter, softened; 1 cup white sugar; 1 cup packed brown sugar; 2 eggs; 2 teaspoons vanilla extract; 2 1/4 cups all-purpose flour; 1 teaspoon baking soda; 3/4 cup unsweetened cocoa powder; 1 cup chopped walnuts; 1 tablespoon white sugar; 48 chocolate-covered caramel candies | Beat butter until creamy. Gradually beat in white sugar and brown sugar. Beat in eggs and vanilla. Combine flour, baking soda, and cocoa. Gradually add to butter mixture, beating well. Stir in 1/2 cup walnuts. Cover and chill at least 2 hours.; Preheat oven to 375 degrees F (190 degrees C).; Combine remaining 1/2 cup nuts with the 1 tablespoon sugar. Divide the dough into 4 parts. Work with one part at a time, leaving the remainder in the refrigerator until needed. Divide each part into 12 pieces. Quickly press each piece of dough around a chocolate covered caramel. Roll into a ball. Dip the tops into the sugar mixture. Place sugar side up, 2 inches apart on greased baking sheets.; Bake for 8 minutes in the preheated oven. Let cool for 3 to 4 minutes on the baking sheets before removing to wire racks to cool completely. | Home; Recipes; Desserts; Cookies; Chocolate Cookies
White Almond Wedding Cake | 1K | 673 | 4.7093300819397 | 1 h 5 m | 1 (18.25 ounce) package white cake mix; 1 cup all-purpose flour; 1 cup white sugar; 3/4 teaspoon salt; 1 1/3 cups water; 1 cup sour cream; 2 tablespoons vegetable oil; 1 teaspoon almond extract; 1 teaspoon vanilla extract; 4 egg whites | Preheat oven to 325 degrees F (165 degrees C). Grease and flour an 11x13 inch cake pan.; Stir together the white cake mix, flour, sugar, and salt in a large bowl until well mixed. Pour in the water, sour cream, vegetable oil, almond and vanilla extracts, and egg whites, and beat with an electric mix on low until all the ingredients are mixed and moistened but some lumps still remain, 4 minutes.; Pour the batter into the prepared cake pan, and bake in the preheated oven until the top is a light golden brown and a toothpick inserted into the center of the cake comes out clean, about 25 minutes. Allow to cool before frosting. | Home; Recipes; Desserts; Nut Desserts; Almond Desserts
Aunt Anne's Coffee Cake | 1K | 675 | 4.44550895690918 | 45 m | 2 cups all-purpose flour; 3/4 cup white sugar; 2 teaspoons baking powder; 1/2 teaspoon salt; 1/2 cup butter; 1 egg; 3/4 cup milk, or as needed; 1 1/2 teaspoons vanilla extract; 1/4 cup all-purpose flour; 2/3 cup white sugar; 1 teaspoon ground cinnamon; 1/4 cup butter | Preheat oven to 350 degrees F (175 degrees C). Grease and flour a 9x13 inch pan. Make the streusel topping: In a medium bowl, combine 1/4 cup flour, 2/3 cup sugar and 1 teaspoon cinnamon. Cut in butter until mixture resembles coarse crumbs. Set aside.; In a large bowl, combine 2 cups flour, 3/4 cup sugar, baking powder and salt. Cut in butter until mixture resembles coarse crumbs. Crack an egg into a measuring cup and then fill add milk to make 1 cup. Stir in vanilla. Pour into crumb mixture and mix just until moistened. Spread into prepared pan. Sprinkle top with streusel.; Bake in the preheated oven for 25 to 30 minutes, or until a toothpick inserted into the center of the cake comes out clean. Allow to cool. | Home; Recipes; Desserts; Cakes; Sheet Cake
Beth's Chocolate Chip Cookies | 1K | 705 | 4.5245509147644 | 30 m | 2/3 cup butter flavored shortening; 2/3 cup butter, softened; 1 cup white sugar; 1 cup packed light brown sugar; 2 eggs; 1 tablespoon vanilla extract; 3 1/2 cups all-purpose flour; 1 teaspoon baking soda; 1 teaspoon salt; 1 cup chopped pecans (optional); 2 cups semisweet chocolate chips | Preheat oven to 375 degrees F (190 degrees C).; In a large bowl, cream together the shortening, butter, white sugar, and brown sugar until smooth. Beat in the eggs one at a time, then stir in the vanilla. Combine the flour, baking soda, and salt; stir into the creamed mixture. Stir in the pecans and chocolate chips. Use a measuring tablespoon to round dough into balls. Don't roll the balls, just make them rounded. Place onto ungreased baking sheets.; Bake 10 to 12 minutes in the preheated oven, or until centers are set and very lightly browned. Don't overbake. Cool 2 to 3 minutes before removing from baking sheets. Make sure you have lots of ice cold milk!!! | Home; Recipes; Desserts; Cookies; Drop Cookies
